Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Status
2025-11-11 07:32:10,242.36,0.754,182.8,0.002568,ON
2025-11-11 07:32:15,233.03,0.967,225.2,0.00263,ON
2025-11-11 07:32:20,242.59,1.039,252.2,0.0027,ON
2025-11-11 07:32:25,241.06,0.923,222.4,0.002762,ON
2025-11-11 07:32:30,234.72,0.779,182.8,0.002813,ON
2025-11-11 07:32:35,241.42,0.894,215.9,0.002873,ON
2025-11-11 07:32:40,235.6,0.836,197.0,0.002928,ON
2025-11-11 07:32:45,235.26,0.865,203.4,0.002984,ON
2025-11-11 07:32:50,235.89,1.008,237.7,0.00305,ON
2025-11-11 07:32:55,239.29,1.094,261.7,0.003123,ON
2025-11-11 07:33:00,242.47,0.97,235.2,0.003188,ON
2025-11-11 07:33:05,234.89,0.791,185.7,0.00324,ON
2025-11-11 07:33:10,239.47,0.73,174.8,0.003288,ON
2025-11-11 07:33:15,238.57,0.794,189.5,0.003341,ON
2025-11-11 07:33:20,241.71,0.918,222.0,0.003403,ON
2025-11-11 07:33:25,237.9,0.711,169.3,0.00345,ON
2025-11-11 07:33:30,234.29,0.827,193.9,0.003504,ON
2025-11-11 07:33:35,236.97,0.935,221.5,0.003565,ON
2025-11-11 07:33:40,233.91,0.919,215.1,0.003625,ON
2025-11-11 07:33:45,234.21,0.873,204.5,0.003682,ON
2025-11-11 07:33:50,233.17,0.877,204.4,0.003738,ON
2025-11-11 07:33:55,238.96,0.724,172.9,0.003786,ON
2025-11-11 07:34:00,239.27,0.758,181.3,0.003837,ON
2025-11-11 07:34:05,239.34,0.937,224.2,0.003899,ON
2025-11-11 07:34:10,235.67,0.987,232.7,0.003964,ON
2025-11-11 07:34:15,240.62,0.881,212.0,0.004023,ON
2025-11-11 07:34:20,233.44,0.856,199.7,0.004078,ON
2025-11-11 07:34:25,237.93,0.836,198.8,0.004133,ON
2025-11-11 07:34:30,238.26,0.965,229.9,0.004197,ON
2025-11-11 07:34:35,237.02,0.706,167.3,0.004244,ON
2025-11-11 07:34:40,235.48,1.012,238.4,0.00431,ON
2025-11-11 07:34:45,237.63,0.839,199.4,0.004365,ON
2025-11-11 07:34:50,237.61,0.784,186.2,0.004417,ON
2025-11-11 07:34:55,239.66,0.99,237.3,0.004483,ON
2025-11-11 07:35:00,238.06,0.777,184.9,0.004534,ON
2025-11-11 07:35:05,242.12,1.014,245.6,0.004602,ON
2025-11-11 07:35:10,0.0,0.0,0.0,0.004602,OFF
2025-11-11 07:35:15,240.23,0.943,226.4,0.004665,ON
2025-11-11 07:35:20,240.96,0.925,222.9,0.004727,ON
2025-11-11 07:35:25,233.48,0.877,204.8,0.004784,ON
2025-11-11 07:35:30,233.54,0.82,191.5,0.004837,ON
2025-11-11 07:35:35,236.24,0.911,215.2,0.004897,ON
2025-11-11 07:35:40,0.0,0.0,0.0,0.004897,OFF
2025-11-11 07:35:45,234.26,0.802,187.9,0.004949,ON
2025-11-11 07:35:50,234.87,0.767,180.0,0.004999,ON
2025-11-11 07:35:55,240.5,0.855,205.7,0.005056,ON
2025-11-11 07:36:00,238.44,0.763,181.9,0.005107,ON
2025-11-11 07:36:05,239.52,0.766,183.6,0.005158,ON
2025-11-11 07:36:10,0.0,0.0,0.0,0.005158,OFF
2025-11-11 07:36:15,235.17,0.8,188.2,0.00521,ON
2025-11-11 07:36:20,233.25,0.814,190.0,0.005263,ON
2025-11-11 07:36:25,235.5,0.898,211.6,0.005322,ON
2025-11-11 07:36:30,240.72,0.937,225.6,0.005384,ON
