Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Status
2025-11-11 07:34:15,0.0,0.0,0.0,0.004228,OFF
2025-11-11 07:34:20,237.89,0.775,184.3,0.004279,ON
2025-11-11 07:34:25,241.87,0.747,180.7,0.004329,ON
2025-11-11 07:34:30,235.47,1.051,247.5,0.004398,ON
2025-11-11 07:34:35,233.96,0.958,224.2,0.00446,ON
2025-11-11 07:34:40,239.7,0.976,234.0,0.004525,ON
2025-11-11 07:34:45,242.62,1.013,245.7,0.004593,ON
2025-11-11 07:34:50,236.16,0.894,211.2,0.004652,ON
2025-11-11 07:34:55,240.06,0.736,176.7,0.004701,ON
2025-11-11 07:35:00,235.67,0.848,199.9,0.004756,ON
2025-11-11 07:35:05,241.72,0.802,193.8,0.00481,ON
2025-11-11 07:35:10,239.85,1.045,250.7,0.00488,ON
2025-11-11 07:35:15,240.57,0.967,232.6,0.004945,ON
2025-11-11 07:35:20,242.5,0.817,198.1,0.005,ON
2025-11-11 07:35:25,235.05,0.978,229.8,0.005063,ON
2025-11-11 07:35:30,236.68,0.94,222.6,0.005125,ON
2025-11-11 07:35:35,242.41,0.974,236.1,0.005191,ON
2025-11-11 07:35:40,0.0,0.0,0.0,0.005191,OFF
2025-11-11 07:35:45,242.32,0.98,237.4,0.005257,ON
2025-11-11 07:35:50,235.8,0.952,224.6,0.005319,ON
2025-11-11 07:35:55,239.87,0.956,229.2,0.005383,ON
2025-11-11 07:36:00,238.02,0.938,223.3,0.005445,ON
2025-11-11 07:36:05,238.77,0.84,200.5,0.005501,ON
2025-11-11 07:36:10,237.54,0.917,217.8,0.005561,ON
2025-11-11 07:36:15,239.93,1.091,261.7,0.005634,ON
2025-11-11 07:36:20,237.66,0.769,182.7,0.005684,ON
2025-11-11 07:36:25,233.85,0.997,233.1,0.005749,ON
2025-11-11 07:36:30,0.0,0.0,0.0,0.005749,OFF
