Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Status
2025-11-11 07:31:00,237.3,0.836,198.4,0.001915,ON
2025-11-11 07:31:05,241.22,0.968,233.5,0.001979,ON
2025-11-11 07:31:10,233.3,0.74,172.6,0.002027,ON
2025-11-11 07:31:15,238.21,1.002,238.6,0.002094,ON
2025-11-11 07:31:20,241.49,0.804,194.1,0.002148,ON
2025-11-11 07:31:25,235.44,0.961,226.2,0.00221,ON
2025-11-11 07:31:30,242.24,1.024,248.1,0.002279,ON
2025-11-11 07:31:35,242.01,0.876,212.1,0.002338,ON
2025-11-11 07:31:40,240.06,0.966,231.9,0.002403,ON
2025-11-11 07:31:45,235.85,0.903,213.0,0.002462,ON
2025-11-11 07:31:50,234.83,0.95,223.0,0.002524,ON
2025-11-11 07:31:55,233.64,0.85,198.5,0.002579,ON
2025-11-11 07:32:00,241.0,0.944,227.4,0.002642,ON
2025-11-11 07:32:05,240.69,1.025,246.6,0.002711,ON
2025-11-11 07:32:10,241.86,1.033,249.9,0.00278,ON
2025-11-11 07:32:15,236.16,1.071,253.0,0.00285,ON
2025-11-11 07:32:20,240.78,0.999,240.5,0.002917,ON
2025-11-11 07:32:25,238.93,0.954,228.0,0.00298,ON
2025-11-11 07:32:30,239.08,0.898,214.6,0.00304,ON
2025-11-11 07:32:35,241.8,1.071,259.0,0.003112,ON
2025-11-11 07:32:40,235.35,1.071,252.1,0.003182,ON
2025-11-11 07:32:45,233.05,1.064,247.9,0.003251,ON
2025-11-11 07:32:50,242.5,1.036,251.3,0.003321,ON
2025-11-11 07:32:55,241.97,1.015,245.5,0.003389,ON
2025-11-11 07:33:00,235.87,0.862,203.4,0.003445,ON
2025-11-11 07:33:05,236.59,0.777,183.9,0.003497,ON
2025-11-11 07:33:10,235.67,0.98,230.9,0.003561,ON
2025-11-11 07:33:15,235.48,0.952,224.3,0.003623,ON
2025-11-11 07:33:20,235.69,0.906,213.6,0.003682,ON
2025-11-11 07:33:25,235.17,0.761,178.9,0.003732,ON
2025-11-11 07:33:30,236.98,0.733,173.8,0.00378,ON
2025-11-11 07:33:35,240.24,0.885,212.5,0.003839,ON
2025-11-11 07:33:40,236.36,0.777,183.8,0.00389,ON
2025-11-11 07:33:45,234.96,1.025,240.8,0.003957,ON
2025-11-11 07:33:50,236.78,0.841,199.2,0.004013,ON
2025-11-11 07:33:55,239.15,0.737,176.4,0.004062,ON
2025-11-11 07:34:00,238.16,0.717,170.8,0.004109,ON
2025-11-11 07:34:05,240.55,0.875,210.4,0.004167,ON
2025-11-11 07:34:10,238.17,0.845,201.3,0.004223,ON
2025-11-11 07:34:15,242.94,0.914,222.0,0.004285,ON
2025-11-11 07:34:20,234.26,1.072,251.1,0.004355,ON
2025-11-11 07:34:25,239.97,0.84,201.5,0.004411,ON
2025-11-11 07:34:30,236.67,0.796,188.4,0.004463,ON
2025-11-11 07:34:35,238.28,0.996,237.2,0.004529,ON
2025-11-11 07:34:40,240.06,1.042,250.2,0.004599,ON
2025-11-11 07:34:45,236.88,0.879,208.2,0.004656,ON
2025-11-11 07:34:50,241.8,0.768,185.7,0.004708,ON
2025-11-11 07:34:55,238.78,0.852,203.4,0.004764,ON
2025-11-11 07:35:00,236.47,1.086,256.8,0.004836,ON
2025-11-11 07:35:05,0.0,0.0,0.0,0.004836,OFF
2025-11-11 07:35:10,236.78,0.825,195.2,0.00489,ON
2025-11-11 07:35:15,240.73,0.915,220.3,0.004951,ON
2025-11-11 07:35:20,236.3,0.727,171.7,0.004999,ON
2025-11-11 07:35:25,240.79,1.063,256.1,0.00507,ON
2025-11-11 07:35:30,242.05,0.888,215.0,0.00513,ON
2025-11-11 07:35:35,233.81,0.936,218.8,0.00519,ON
2025-11-11 07:35:40,239.36,0.803,192.1,0.005244,ON
2025-11-11 07:35:45,240.79,0.791,190.4,0.005297,ON
2025-11-11 07:35:50,236.94,0.791,187.5,0.005349,ON
2025-11-11 07:35:55,235.07,0.915,215.2,0.005409,ON
2025-11-11 07:36:00,242.76,1.032,250.5,0.005478,ON
2025-11-11 07:36:05,238.97,0.957,228.8,0.005542,ON
2025-11-11 07:36:10,233.21,1.0,233.2,0.005607,ON
2025-11-11 07:36:15,234.4,0.744,174.4,0.005655,ON
2025-11-11 07:36:20,237.78,1.04,247.4,0.005724,ON
2025-11-11 07:36:25,234.06,0.857,200.7,0.005779,ON
2025-11-11 07:36:30,241.46,0.859,207.4,0.005837,ON
