Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Status
2025-11-11 07:33:05,240.97,0.71,171.1,0.003381,ON
2025-11-11 07:33:10,240.99,0.859,206.9,0.003439,ON
2025-11-11 07:33:15,237.22,0.785,186.2,0.00349,ON
2025-11-11 07:33:20,235.45,0.896,210.9,0.003549,ON
2025-11-11 07:33:25,238.87,1.09,260.4,0.003621,ON
2025-11-11 07:33:30,234.73,1.003,235.4,0.003687,ON
2025-11-11 07:33:35,239.12,1.001,239.4,0.003753,ON
2025-11-11 07:33:40,238.2,1.062,252.9,0.003823,ON
2025-11-11 07:33:45,239.28,0.906,216.8,0.003884,ON
2025-11-11 07:33:50,238.35,0.703,167.5,0.00393,ON
2025-11-11 07:33:55,235.83,0.952,224.5,0.003992,ON
2025-11-11 07:34:00,241.47,0.972,234.8,0.004058,ON
2025-11-11 07:34:05,239.85,0.972,233.0,0.004122,ON
2025-11-11 07:34:10,238.72,0.881,210.2,0.004181,ON
2025-11-11 07:34:15,237.42,1.086,257.7,0.004252,ON
2025-11-11 07:34:20,239.08,0.706,168.7,0.004299,ON
2025-11-11 07:34:25,238.68,1.012,241.5,0.004366,ON
2025-11-11 07:34:30,239.87,0.903,216.7,0.004427,ON
2025-11-11 07:34:35,242.9,0.967,234.8,0.004492,ON
2025-11-11 07:34:40,0.0,0.0,0.0,0.004492,OFF
2025-11-11 07:34:45,234.58,0.732,171.8,0.004539,ON
2025-11-11 07:34:50,235.82,0.998,235.4,0.004605,ON
2025-11-11 07:34:55,237.49,0.801,190.2,0.004658,ON
2025-11-11 07:35:00,237.82,1.032,245.5,0.004726,ON
2025-11-11 07:35:05,235.23,0.752,176.9,0.004775,ON
2025-11-11 07:35:10,241.81,0.871,210.7,0.004834,ON
2025-11-11 07:35:15,236.65,0.935,221.3,0.004895,ON
2025-11-11 07:35:20,233.9,0.927,216.8,0.004955,ON
2025-11-11 07:35:25,237.17,0.843,199.9,0.005011,ON
2025-11-11 07:35:30,242.06,0.751,181.7,0.005061,ON
2025-11-11 07:35:35,237.96,0.759,180.6,0.005111,ON
2025-11-11 07:35:40,239.94,0.898,215.6,0.005171,ON
2025-11-11 07:35:45,240.47,0.993,238.8,0.005238,ON
2025-11-11 07:35:50,239.24,0.805,192.5,0.005291,ON
2025-11-11 07:35:55,233.86,0.713,166.9,0.005337,ON
2025-11-11 07:36:00,242.96,0.934,227.0,0.0054,ON
2025-11-11 07:36:05,241.12,0.806,194.4,0.005454,ON
2025-11-11 07:36:10,239.21,0.727,174.0,0.005503,ON
2025-11-11 07:36:15,239.1,0.765,183.0,0.005554,ON
2025-11-11 07:36:20,242.88,0.927,225.1,0.005616,ON
2025-11-11 07:36:25,235.94,1.051,248.0,0.005685,ON
2025-11-11 07:36:30,237.3,0.914,216.8,0.005745,ON
