Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Status
2025-11-11 07:35:45,242.86,0.732,177.7,0.00536,ON
2025-11-11 07:35:50,240.09,0.812,194.9,0.005415,ON
2025-11-11 07:35:55,242.32,0.926,224.4,0.005477,ON
2025-11-11 07:36:00,235.23,1.061,249.6,0.005546,ON
2025-11-11 07:36:05,239.22,0.872,208.6,0.005604,ON
2025-11-11 07:36:10,242.02,0.95,229.8,0.005668,ON
2025-11-11 07:36:15,235.87,0.741,174.9,0.005717,ON
2025-11-11 07:36:20,237.61,0.935,222.1,0.005778,ON
2025-11-11 07:36:25,241.87,0.747,180.6,0.005828,ON
2025-11-11 07:36:30,241.16,1.078,260.1,0.005901,ON
