Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Status
2025-11-11 07:35:40,0.0,0.0,0.0,0.005263,OFF
2025-11-11 07:35:45,236.63,0.878,207.8,0.005321,ON
2025-11-11 07:35:50,239.15,0.893,213.5,0.00538,ON
2025-11-11 07:35:55,235.98,0.769,181.6,0.005431,ON
2025-11-11 07:36:00,0.0,0.0,0.0,0.005431,OFF
2025-11-11 07:36:05,242.74,0.774,188.0,0.005483,ON
2025-11-11 07:36:10,242.54,0.79,191.6,0.005536,ON
2025-11-11 07:36:15,240.34,1.012,243.2,0.005604,ON
2025-11-11 07:36:20,242.78,0.823,199.8,0.005659,ON
2025-11-11 07:36:25,242.05,1.067,258.2,0.005731,ON
2025-11-11 07:36:30,240.85,0.748,180.2,0.005781,ON
