Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Status
2025-11-11 07:31:00,0.0,0.0,0.0,0.001802,OFF
2025-11-11 07:31:05,241.67,0.8,193.3,0.001855,ON
2025-11-11 07:31:10,238.71,0.769,183.6,0.001906,ON
2025-11-11 07:31:15,241.89,0.983,237.7,0.001972,ON
2025-11-11 07:31:20,239.62,0.894,214.3,0.002032,ON
2025-11-11 07:31:25,233.76,0.966,225.8,0.002095,ON
2025-11-11 07:31:30,233.96,0.739,172.8,0.002143,ON
2025-11-11 07:31:35,242.16,0.839,203.3,0.002199,ON
2025-11-11 07:31:40,239.12,0.833,199.2,0.002254,ON
2025-11-11 07:31:45,242.5,0.957,232.0,0.002319,ON
2025-11-11 07:31:50,234.12,1.084,253.9,0.002389,ON
2025-11-11 07:31:55,237.57,0.883,209.7,0.002448,ON
2025-11-11 07:32:00,240.16,0.844,202.6,0.002504,ON
2025-11-11 07:32:05,241.56,0.781,188.8,0.002556,ON
2025-11-11 07:32:10,236.22,0.933,220.3,0.002617,ON
2025-11-11 07:32:15,236.46,0.807,190.7,0.00267,ON
2025-11-11 07:32:20,242.35,0.8,193.9,0.002724,ON
2025-11-11 07:32:25,240.81,0.972,234.0,0.002789,ON
2025-11-11 07:32:30,0.0,0.0,0.0,0.002789,OFF
2025-11-11 07:32:35,234.95,0.841,197.7,0.002844,ON
2025-11-11 07:32:40,241.54,0.816,197.0,0.002899,ON
2025-11-11 07:32:45,234.85,0.878,206.2,0.002956,ON
2025-11-11 07:32:50,238.49,0.725,172.9,0.003004,ON
2025-11-11 07:32:55,240.18,0.743,178.5,0.003054,ON
2025-11-11 07:33:00,241.22,0.768,185.3,0.003105,ON
2025-11-11 07:33:05,235.4,0.962,226.5,0.003168,ON
2025-11-11 07:33:10,235.81,0.907,213.9,0.003228,ON
2025-11-11 07:33:15,235.12,0.909,213.8,0.003287,ON
2025-11-11 07:33:20,242.82,0.897,217.8,0.003348,ON
2025-11-11 07:33:25,239.73,0.826,198.0,0.003403,ON
2025-11-11 07:33:30,238.46,0.895,213.5,0.003462,ON
2025-11-11 07:33:35,241.99,1.029,249.0,0.003531,ON
2025-11-11 07:33:40,235.81,0.84,198.0,0.003586,ON
2025-11-11 07:33:45,242.37,1.011,245.0,0.003654,ON
2025-11-11 07:33:50,235.83,1.041,245.4,0.003722,ON
2025-11-11 07:33:55,242.09,0.828,200.5,0.003778,ON
2025-11-11 07:34:00,239.71,1.022,245.1,0.003846,ON
2025-11-11 07:34:05,236.1,0.74,174.7,0.003895,ON
2025-11-11 07:34:10,235.1,1.032,242.6,0.003962,ON
2025-11-11 07:34:15,242.34,1.039,251.9,0.004032,ON
2025-11-11 07:34:20,237.76,0.833,198.1,0.004087,ON
2025-11-11 07:34:25,237.55,1.098,260.7,0.004159,ON
2025-11-11 07:34:30,240.04,0.739,177.3,0.004209,ON
2025-11-11 07:34:35,239.48,0.766,183.4,0.00426,ON
2025-11-11 07:34:40,234.35,0.766,179.5,0.004309,ON
2025-11-11 07:34:45,242.65,0.994,241.1,0.004376,ON
2025-11-11 07:34:50,237.5,0.943,223.9,0.004439,ON
2025-11-11 07:34:55,242.19,0.916,221.8,0.0045,ON
2025-11-11 07:35:00,233.89,0.759,177.6,0.004549,ON
2025-11-11 07:35:05,241.1,0.712,171.6,0.004597,ON
2025-11-11 07:35:10,239.05,0.724,173.1,0.004645,ON
2025-11-11 07:35:15,238.84,0.909,217.0,0.004706,ON
2025-11-11 07:35:20,237.09,0.876,207.6,0.004763,ON
2025-11-11 07:35:25,236.94,0.823,195.0,0.004817,ON
2025-11-11 07:35:30,233.98,0.935,218.8,0.004878,ON
2025-11-11 07:35:35,235.56,0.899,211.8,0.004937,ON
2025-11-11 07:35:40,237.96,1.021,243.0,0.005004,ON
2025-11-11 07:35:45,237.9,0.84,199.9,0.00506,ON
2025-11-11 07:35:50,236.37,0.899,212.4,0.005119,ON
2025-11-11 07:35:55,235.49,0.731,172.1,0.005167,ON
2025-11-11 07:36:00,236.63,0.797,188.7,0.005219,ON
2025-11-11 07:36:05,233.74,0.932,217.8,0.00528,ON
2025-11-11 07:36:10,240.91,0.92,221.6,0.005341,ON
2025-11-11 07:36:15,237.02,0.758,179.7,0.005391,ON
2025-11-11 07:36:20,236.2,0.714,168.6,0.005438,ON
2025-11-11 07:36:25,237.58,0.943,224.1,0.0055,ON
2025-11-11 07:36:30,237.8,0.961,228.4,0.005564,ON
