Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Status
2025-11-11 07:31:55,233.67,0.863,201.7,0.002635,ON
2025-11-11 07:32:00,0.0,0.0,0.0,0.002635,OFF
2025-11-11 07:32:05,236.78,0.726,172.0,0.002682,ON
2025-11-11 07:32:10,242.43,0.876,212.4,0.002741,ON
2025-11-11 07:32:15,233.11,0.92,214.4,0.002801,ON
2025-11-11 07:32:20,242.47,0.789,191.2,0.002854,ON
2025-11-11 07:32:25,241.2,0.798,192.6,0.002908,ON
2025-11-11 07:32:30,240.47,0.873,209.9,0.002966,ON
2025-11-11 07:32:35,238.62,0.784,187.2,0.003018,ON
2025-11-11 07:32:40,235.66,1.024,241.3,0.003085,ON
2025-11-11 07:32:45,237.21,0.887,210.5,0.003143,ON
2025-11-11 07:32:50,237.53,0.888,210.9,0.003202,ON
2025-11-11 07:32:55,240.58,0.882,212.2,0.003261,ON
2025-11-11 07:33:00,235.74,0.768,181.1,0.003311,ON
2025-11-11 07:33:05,240.94,0.839,202.2,0.003367,ON
2025-11-11 07:33:10,241.67,0.815,197.0,0.003422,ON
2025-11-11 07:33:15,236.41,1.023,241.8,0.003489,ON
2025-11-11 07:33:20,233.21,0.921,214.8,0.003549,ON
2025-11-11 07:33:25,241.94,0.97,234.8,0.003614,ON
2025-11-11 07:33:30,238.49,0.771,183.9,0.003665,ON
2025-11-11 07:33:35,238.92,0.794,189.8,0.003718,ON
2025-11-11 07:33:40,237.55,0.733,174.1,0.003766,ON
2025-11-11 07:33:45,238.14,0.747,177.8,0.003816,ON
2025-11-11 07:33:50,235.68,1.011,238.2,0.003882,ON
2025-11-11 07:33:55,236.73,1.053,249.3,0.003951,ON
2025-11-11 07:34:00,238.24,0.878,209.3,0.004009,ON
2025-11-11 07:34:05,242.56,0.898,217.8,0.00407,ON
2025-11-11 07:34:10,240.85,0.913,220.0,0.004131,ON
2025-11-11 07:34:15,241.07,1.022,246.4,0.004199,ON
2025-11-11 07:34:20,233.4,0.74,172.7,0.004247,ON
2025-11-11 07:34:25,234.14,1.05,245.8,0.004315,ON
2025-11-11 07:34:30,242.5,1.07,259.5,0.004388,ON
2025-11-11 07:34:35,0.0,0.0,0.0,0.004388,OFF
2025-11-11 07:34:40,238.14,0.804,191.4,0.004441,ON
2025-11-11 07:34:45,238.79,0.792,189.1,0.004493,ON
2025-11-11 07:34:50,236.34,0.829,196.0,0.004548,ON
2025-11-11 07:34:55,242.72,0.826,200.4,0.004603,ON
2025-11-11 07:35:00,240.89,0.795,191.5,0.004657,ON
2025-11-11 07:35:05,240.84,0.776,187.0,0.004708,ON
2025-11-11 07:35:10,240.25,0.826,198.5,0.004764,ON
2025-11-11 07:35:15,234.4,0.986,231.2,0.004828,ON
2025-11-11 07:35:20,236.76,0.973,230.3,0.004892,ON
2025-11-11 07:35:25,240.51,1.093,263.0,0.004965,ON
2025-11-11 07:35:30,233.09,0.813,189.5,0.005018,ON
2025-11-11 07:35:35,0.0,0.0,0.0,0.005018,OFF
2025-11-11 07:35:40,238.82,0.911,217.6,0.005078,ON
2025-11-11 07:35:45,233.28,0.909,212.1,0.005137,ON
2025-11-11 07:35:50,240.15,0.88,211.4,0.005196,ON
2025-11-11 07:35:55,242.5,0.73,177.0,0.005245,ON
2025-11-11 07:36:00,238.97,0.991,236.8,0.005311,ON
2025-11-11 07:36:05,241.38,0.978,236.1,0.005376,ON
2025-11-11 07:36:10,233.56,0.976,228.1,0.005439,ON
2025-11-11 07:36:15,241.35,0.868,209.5,0.005498,ON
2025-11-11 07:36:20,242.01,0.968,234.4,0.005563,ON
2025-11-11 07:36:25,241.76,0.779,188.3,0.005615,ON
2025-11-11 07:36:30,234.29,1.038,243.2,0.005683,ON
