Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Status
2025-11-11 07:32:25,238.73,1.074,256.4,0.003002,ON
2025-11-11 07:32:30,237.49,0.81,192.3,0.003056,ON
2025-11-11 07:32:35,237.24,1.002,237.6,0.003122,ON
2025-11-11 07:32:40,238.4,0.77,183.5,0.003173,ON
2025-11-11 07:32:45,237.68,1.044,248.2,0.003242,ON
2025-11-11 07:32:50,238.25,1.054,251.0,0.003312,ON
2025-11-11 07:32:55,0.0,0.0,0.0,0.003312,OFF
2025-11-11 07:33:00,234.88,0.988,232.2,0.003376,ON
2025-11-11 07:33:05,237.08,0.82,194.3,0.00343,ON
2025-11-11 07:33:10,238.17,1.089,259.3,0.003502,ON
2025-11-11 07:33:15,233.43,1.054,246.1,0.00357,ON
2025-11-11 07:33:20,240.05,0.742,178.1,0.00362,ON
2025-11-11 07:33:25,237.94,0.785,186.7,0.003672,ON
2025-11-11 07:33:30,242.23,0.993,240.6,0.003739,ON
2025-11-11 07:33:35,235.1,0.851,200.2,0.003794,ON
2025-11-11 07:33:40,233.13,1.091,254.3,0.003865,ON
2025-11-11 07:33:45,234.46,0.714,167.5,0.003911,ON
2025-11-11 07:33:50,233.81,0.846,197.8,0.003966,ON
2025-11-11 07:33:55,241.21,0.816,196.9,0.004021,ON
2025-11-11 07:34:00,0.0,0.0,0.0,0.004021,OFF
2025-11-11 07:34:05,237.85,0.719,170.9,0.004068,ON
2025-11-11 07:34:10,234.34,0.81,189.8,0.004121,ON
2025-11-11 07:34:15,239.0,0.752,179.8,0.004171,ON
2025-11-11 07:34:20,238.53,1.08,257.6,0.004243,ON
2025-11-11 07:34:25,238.73,0.933,222.6,0.004304,ON
2025-11-11 07:34:30,239.35,0.89,213.0,0.004364,ON
2025-11-11 07:34:35,241.8,1.045,252.6,0.004434,ON
2025-11-11 07:34:40,235.92,0.787,185.7,0.004485,ON
2025-11-11 07:34:45,235.4,0.971,228.5,0.004549,ON
2025-11-11 07:34:50,238.86,1.032,246.4,0.004617,ON
2025-11-11 07:34:55,233.61,0.902,210.7,0.004676,ON
2025-11-11 07:35:00,242.44,0.927,224.7,0.004738,ON
2025-11-11 07:35:05,239.58,0.784,187.8,0.00479,ON
2025-11-11 07:35:10,238.63,1.078,257.2,0.004862,ON
2025-11-11 07:35:15,239.53,0.989,237.0,0.004928,ON
2025-11-11 07:35:20,238.65,0.996,237.7,0.004994,ON
2025-11-11 07:35:25,238.0,1.065,253.4,0.005064,ON
2025-11-11 07:35:30,239.3,1.088,260.3,0.005136,ON
2025-11-11 07:35:35,0.0,0.0,0.0,0.005136,OFF
2025-11-11 07:35:40,242.87,1.031,250.3,0.005206,ON
2025-11-11 07:35:45,233.63,0.783,183.1,0.005257,ON
2025-11-11 07:35:50,235.99,1.048,247.2,0.005325,ON
2025-11-11 07:35:55,237.67,0.822,195.5,0.00538,ON
2025-11-11 07:36:00,239.57,0.931,223.0,0.005442,ON
2025-11-11 07:36:05,238.99,0.989,236.2,0.005507,ON
2025-11-11 07:36:10,236.53,0.923,218.3,0.005568,ON
2025-11-11 07:36:15,235.6,0.765,180.2,0.005618,ON
2025-11-11 07:36:20,234.59,0.752,176.4,0.005667,ON
2025-11-11 07:36:25,238.8,1.07,255.5,0.005738,ON
2025-11-11 07:36:30,242.56,0.956,232.0,0.005802,ON
