Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Status
2025-11-11 07:35:25,233.08,0.913,212.9,0.004738,ON
2025-11-11 07:35:30,0.0,0.0,0.0,0.004738,OFF
2025-11-11 07:35:35,242.18,0.712,172.5,0.004785,ON
2025-11-11 07:35:40,239.47,0.868,207.8,0.004843,ON
2025-11-11 07:35:45,240.33,0.72,173.0,0.004891,ON
2025-11-11 07:35:50,237.65,1.06,252.0,0.004961,ON
2025-11-11 07:35:55,234.74,1.061,249.0,0.00503,ON
2025-11-11 07:36:00,241.41,0.787,190.1,0.005083,ON
2025-11-11 07:36:05,242.16,0.863,209.0,0.005141,ON
2025-11-11 07:36:10,242.33,1.084,262.8,0.005214,ON
2025-11-11 07:36:15,239.24,0.945,226.0,0.005277,ON
2025-11-11 07:36:20,235.17,0.903,212.4,0.005336,ON
2025-11-11 07:36:25,242.24,0.746,180.7,0.005386,ON
2025-11-11 07:36:30,233.81,0.858,200.7,0.005442,ON
