Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Status
2025-11-11 07:33:55,234.87,0.85,199.7,0.003965,ON
2025-11-11 07:34:00,241.21,0.726,175.2,0.004014,ON
2025-11-11 07:34:05,241.45,0.827,199.7,0.004069,ON
2025-11-11 07:34:10,238.04,0.835,198.7,0.004125,ON
2025-11-11 07:34:15,242.97,0.802,194.8,0.004179,ON
2025-11-11 07:34:20,236.42,0.796,188.2,0.004231,ON
2025-11-11 07:34:25,234.71,0.886,208.0,0.004289,ON
2025-11-11 07:34:30,241.27,1.067,257.5,0.00436,ON
2025-11-11 07:34:35,237.64,1.087,258.3,0.004432,ON
2025-11-11 07:34:40,0.0,0.0,0.0,0.004432,OFF
2025-11-11 07:34:45,241.98,0.881,213.1,0.004491,ON
2025-11-11 07:34:50,233.87,0.921,215.4,0.004551,ON
2025-11-11 07:34:55,242.13,1.031,249.6,0.00462,ON
2025-11-11 07:35:00,233.82,1.048,245.0,0.004688,ON
2025-11-11 07:35:05,242.03,0.822,199.0,0.004744,ON
2025-11-11 07:35:10,236.45,0.992,234.6,0.004809,ON
2025-11-11 07:35:15,241.23,0.874,210.9,0.004867,ON
2025-11-11 07:35:20,233.4,0.93,217.1,0.004928,ON
2025-11-11 07:35:25,241.3,0.791,190.8,0.004981,ON
2025-11-11 07:35:30,234.73,0.9,211.2,0.005039,ON
2025-11-11 07:35:35,237.63,1.071,254.5,0.00511,ON
2025-11-11 07:35:40,233.84,0.915,213.9,0.00517,ON
2025-11-11 07:35:45,241.19,0.722,174.2,0.005218,ON
2025-11-11 07:35:50,239.38,0.937,224.3,0.00528,ON
2025-11-11 07:35:55,233.99,0.867,202.9,0.005337,ON
2025-11-11 07:36:00,238.17,1.081,257.5,0.005408,ON
2025-11-11 07:36:05,236.56,0.91,215.2,0.005468,ON
2025-11-11 07:36:10,237.77,0.757,180.0,0.005518,ON
2025-11-11 07:36:15,237.21,1.05,249.1,0.005587,ON
2025-11-11 07:36:20,236.67,0.907,214.6,0.005647,ON
2025-11-11 07:36:25,238.53,0.828,197.6,0.005702,ON
2025-11-11 07:36:30,237.39,0.873,207.2,0.005759,ON
